id,node_id,forecast_timestamp,generated_at,horizon_hour,predicted_congestion,risk_level,temp_c,weather_condition,scheduled_trips,top_positive_factors,top_negative_factors,shap_base_value
2444,MAA_CENTRAL_STATION,2026-09-25T16:00:00,2026-09-23T20:00:00,44,96.5,SEVERE,33.2,Monsoon Downpour,20,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 96.3, ""shap_value"": 22.44, ""impact"": 22.44}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 11628.0, ""shap_value"": 2.49, ""impact"": 2.49}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 96.9, ""shap_value"": 2.22, ""impact"": 2.22}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.44, ""shap_value"": 2.03, ""impact"": 2.03}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 87.0, ""shap_value"": 1.84, ""impact"": 1.84}]","[{""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": -0.43, ""shap_value"": -0.31, ""impact"": -0.31}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 20.0, ""shap_value"": -0.18, ""impact"": -0.18}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 76.4, ""shap_value"": -0.14, ""impact"": -0.14}, {""feature_key"": ""roll_std_24h"", ""feature_name"": ""24-Hour Crowd Volatility"", ""feature_value"": 27.23, ""shap_value"": -0.05, ""impact"": -0.05}, {""feature_key"": ""is_weekend"", ""feature_name"": ""Weekend Tourist Surge"", ""feature_value"": 0.0, ""shap_value"": -0.03, ""impact"": -0.03}]",60.24
2445,MAA_CENTRAL_STATION,2026-09-25T17:00:00,2026-09-23T20:00:00,45,98.6,SEVERE,33.7,Thunderstorm / Rain,32,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 98.5, ""shap_value"": 23.09, ""impact"": 23.09}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 11820.0, ""shap_value"": 2.51, ""impact"": 2.51}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 96.5, ""shap_value"": 1.98, ""impact"": 1.98}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 98.5, ""shap_value"": 1.95, ""impact"": 1.95}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.44, ""shap_value"": 1.78, ""impact"": 1.78}]","[{""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": -0.43, ""shap_value"": -0.25, ""impact"": -0.25}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 32.0, ""shap_value"": -0.18, ""impact"": -0.18}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 76.5, ""shap_value"": -0.11, ""impact"": -0.11}, {""feature_key"": ""roll_mean_24h"", ""feature_name"": ""24-Hour Average Baseline"", ""feature_value"": 69.83, ""shap_value"": -0.07, ""impact"": -0.07}, {""feature_key"": ""is_weekend"", ""feature_name"": ""Weekend Tourist Surge"", ""feature_value"": 0.0, ""shap_value"": -0.02, ""impact"": -0.02}]",60.24
2446,MAA_CENTRAL_STATION,2026-09-25T18:00:00,2026-09-23T20:00:00,46,98.6,SEVERE,32.6,Monsoon Downpour,32,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 98.5, ""shap_value"": 23.07, ""impact"": 23.07}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 11784.0, ""shap_value"": 2.55, ""impact"": 2.55}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 98.6, ""shap_value"": 2.44, ""impact"": 2.44}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 98.2, ""shap_value"": 2.01, ""impact"": 2.01}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.44, ""shap_value"": 1.76, ""impact"": 1.76}]","[{""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": -0.43, ""shap_value"": -0.24, ""impact"": -0.24}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 80.68, ""shap_value"": -0.23, ""impact"": -0.23}, {""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 87.0, ""shap_value"": -0.22, ""impact"": -0.22}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 32.0, ""shap_value"": -0.19, ""impact"": -0.19}, {""feature_key"": ""roll_mean_24h"", ""feature_name"": ""24-Hour Average Baseline"", ""feature_value"": 69.83, ""shap_value"": -0.05, ""impact"": -0.05}]",60.24
2447,MAA_CENTRAL_STATION,2026-09-25T19:00:00,2026-09-23T20:00:00,47,98.3,SEVERE,31.3,Monsoon Downpour,32,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 98.5, ""shap_value"": 23.21, ""impact"": 23.21}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 98.6, ""shap_value"": 2.84, ""impact"": 2.84}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 11760.0, ""shap_value"": 2.58, ""impact"": 2.58}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 98.0, ""shap_value"": 1.99, ""impact"": 1.99}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.44, ""shap_value"": 1.96, ""impact"": 1.96}]","[{""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 96.5, ""shap_value"": -0.3, ""impact"": -0.3}, {""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": -0.43, ""shap_value"": -0.24, ""impact"": -0.24}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 86.55, ""shap_value"": -0.22, ""impact"": -0.22}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 32.0, ""shap_value"": -0.18, ""impact"": -0.18}, {""feature_key"": ""feels_like_c"", ""feature_name"": ""Apparent Feels-Like Temperature"", ""feature_value"": 30.9, ""shap_value"": -0.04, ""impact"": -0.04}]",60.24
2448,MAA_CENTRAL_STATION,2026-09-25T20:00:00,2026-09-23T20:00:00,48,97.9,SEVERE,30.0,Thunderstorm / Rain,32,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 98.5, ""shap_value"": 23.04, ""impact"": 23.04}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 98.3, ""shap_value"": 2.53, ""impact"": 2.53}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 11616.0, ""shap_value"": 2.46, ""impact"": 2.46}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 96.8, ""shap_value"": 1.87, ""impact"": 1.87}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.44, ""shap_value"": 1.85, ""impact"": 1.85}]","[{""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 98.6, ""shap_value"": -0.36, ""impact"": -0.36}, {""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": -0.43, ""shap_value"": -0.32, ""impact"": -0.32}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 92.38, ""shap_value"": -0.28, ""impact"": -0.28}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 32.0, ""shap_value"": -0.23, ""impact"": -0.23}, {""feature_key"": ""roll_mean_24h"", ""feature_name"": ""24-Hour Average Baseline"", ""feature_value"": 69.86, ""shap_value"": -0.14, ""impact"": -0.14}]",60.24
2449,MAA_MARINA_BEACH,2026-09-23T21:00:00,2026-09-23T20:00:00,1,74.5,HIGH,29.6,Sunny & Warm,6,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 80.2, ""shap_value"": 12.8, ""impact"": 12.8}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 12801.0, ""shap_value"": 2.5, ""impact"": 2.5}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 79.9, ""shap_value"": 2.31, ""impact"": 2.31}, {""feature_key"": ""temp_c"", ""feature_name"": ""Ambient Temperature"", ""feature_value"": 29.6, ""shap_value"": 0.79, ""impact"": 0.79}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 10410.0, ""shap_value"": 0.51, ""impact"": 0.51}]","[{""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.71, ""shap_value"": -1.2, ""impact"": -1.2}, {""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": -0.71, ""shap_value"": -1.03, ""impact"": -1.03}, {""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": 0.97, ""shap_value"": -0.83, ""impact"": -0.83}, {""feature_key"": ""transit_pressure_ratio"", ""feature_name"": ""Transit Demand-to-Supply Ratio"", ""feature_value"": 8.76, ""shap_value"": -0.82, ""impact"": -0.82}, {""feature_key"": ""scheduled_trips"", ""feature_name"": ""Transit Dispatch Frequency"", ""feature_value"": 6.0, ""shap_value"": -0.66, ""impact"": -0.66}]",60.24
2450,MAA_MARINA_BEACH,2026-09-23T22:00:00,2026-09-23T20:00:00,2,47.0,MODERATE,26.8,Sunny & Warm,6,"[{""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 5647.0, ""shap_value"": 2.53, ""impact"": 2.53}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 74.5, ""shap_value"": 2.21, ""impact"": 2.21}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 11175.0, ""shap_value"": 0.69, ""impact"": 0.69}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.26, ""impact"": 0.26}, {""feature_key"": ""roll_mean_24h"", ""feature_name"": ""24-Hour Average Baseline"", ""feature_value"": 52.35, ""shap_value"": 0.14, ""impact"": 0.14}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 52.5, ""shap_value"": -6.13, ""impact"": -6.13}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.87, ""shap_value"": -2.77, ""impact"": -2.77}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 45.8, ""shap_value"": -2.37, ""impact"": -2.37}, {""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": -0.5, ""shap_value"": -1.18, ""impact"": -1.18}, {""feature_key"": ""temp_c"", ""feature_name"": ""Ambient Temperature"", ""feature_value"": 26.8, ""shap_value"": -0.96, ""impact"": -0.96}]",60.24
2451,MAA_MARINA_BEACH,2026-09-23T23:00:00,2026-09-23T20:00:00,3,29.4,LOW,26.4,Sunny & Warm,6,"[{""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 7050.0, ""shap_value"": 0.43, ""impact"": 0.43}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.23, ""impact"": 0.23}, {""feature_key"": ""roll_mean_24h"", ""feature_name"": ""24-Hour Average Baseline"", ""feature_value"": 52.4, ""shap_value"": 0.11, ""impact"": 0.11}, {""feature_key"": ""dow_cos"", ""feature_name"": ""Day of Week Alignment"", ""feature_value"": -0.22, ""shap_value"": 0.07, ""impact"": 0.07}, {""feature_key"": ""lag_2"", ""feature_name"": ""Short-term Congestion (2h ago)"", ""feature_value"": 74.5, ""shap_value"": 0.05, ""impact"": 0.05}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 32.8, ""shap_value"": -19.11, ""impact"": -19.11}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.97, ""shap_value"": -2.24, ""impact"": -2.24}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 1004.0, ""shap_value"": -1.84, ""impact"": -1.84}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 47.0, ""shap_value"": -1.77, ""impact"": -1.77}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 27.9, ""shap_value"": -1.53, ""impact"": -1.53}]",60.24
2452,MAA_MARINA_BEACH,2026-09-24T00:00:00,2026-09-23T20:00:00,4,24.9,LOW,25.6,Humid / Overcast,8,"[{""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.23, ""impact"": 0.23}, {""feature_key"": ""roll_mean_24h"", ""feature_name"": ""24-Hour Average Baseline"", ""feature_value"": 52.46, ""shap_value"": 0.11, ""impact"": 0.11}, {""feature_key"": ""humidity_pct"", ""feature_name"": ""Marine Layer / Humidity"", ""feature_value"": 95.0, ""shap_value"": 0.02, ""impact"": 0.02}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 67.4, ""shap_value"": 0.02, ""impact"": 0.02}, {""feature_key"": ""roll_std_24h"", ""feature_name"": ""24-Hour Crowd Volatility"", ""feature_value"": 22.07, ""shap_value"": 0.01, ""impact"": 0.01}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 27.3, ""shap_value"": -22.22, ""impact"": -22.22}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 754.0, ""shap_value"": -2.6, ""impact"": -2.6}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 22.8, ""shap_value"": -2.39, ""impact"": -2.39}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 29.4, ""shap_value"": -2.37, ""impact"": -2.37}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 1.0, ""shap_value"": -2.18, ""impact"": -2.18}]",60.24
2453,MAA_MARINA_BEACH,2026-09-24T01:00:00,2026-09-23T20:00:00,5,25.8,LOW,26.0,Humid / Overcast,8,"[{""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.25, ""impact"": 0.25}, {""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 47.0, ""shap_value"": 0.24, ""impact"": 0.24}, {""feature_key"": ""roll_mean_24h"", ""feature_name"": ""24-Hour Average Baseline"", ""feature_value"": 52.55, ""shap_value"": 0.12, ""impact"": 0.12}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 57.57, ""shap_value"": 0.1, ""impact"": 0.1}, {""feature_key"": ""temp_c"", ""feature_name"": ""Ambient Temperature"", ""feature_value"": 26.0, ""shap_value"": 0.01, ""impact"": 0.01}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 31.0, ""shap_value"": -20.81, ""impact"": -20.81}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 778.0, ""shap_value"": -2.84, ""impact"": -2.84}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 24.9, ""shap_value"": -2.32, ""impact"": -2.32}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 23.5, ""shap_value"": -2.32, ""impact"": -2.32}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.97, ""shap_value"": -2.15, ""impact"": -2.15}]",60.24
2454,MAA_MARINA_BEACH,2026-09-24T02:00:00,2026-09-23T20:00:00,6,27.0,LOW,24.6,Humid / Overcast,8,"[{""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.24, ""impact"": 0.24}, {""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 29.4, ""shap_value"": 0.22, ""impact"": 0.22}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 46.92, ""shap_value"": 0.18, ""impact"": 0.18}, {""feature_key"": ""roll_mean_24h"", ""feature_name"": ""24-Hour Average Baseline"", ""feature_value"": 52.65, ""shap_value"": 0.13, ""impact"": 0.13}, {""feature_key"": ""lag_2"", ""feature_name"": ""Short-term Congestion (2h ago)"", ""feature_value"": 24.9, ""shap_value"": 0.03, ""impact"": 0.03}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 30.7, ""shap_value"": -21.03, ""impact"": -21.03}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 817.0, ""shap_value"": -2.88, ""impact"": -2.88}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 25.8, ""shap_value"": -2.25, ""impact"": -2.25}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 24.7, ""shap_value"": -2.23, ""impact"": -2.23}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.87, ""shap_value"": -1.44, ""impact"": -1.44}]",60.24
2455,MAA_MARINA_BEACH,2026-09-24T03:00:00,2026-09-23T20:00:00,7,32.9,LOW,24.9,Monsoon Downpour,8,"[{""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 12.63, ""shap_value"": 2.11, ""impact"": 2.11}, {""feature_key"": ""weather_tourism_suppression"", ""feature_name"": ""Weather Tourist Dampening Index"", ""feature_value"": 1.76, ""shap_value"": 1.0, ""impact"": 1.0}, {""feature_key"": ""is_rain"", ""feature_name"": ""Rain Weather Friction"", ""feature_value"": 1.0, ""shap_value"": 0.42, ""impact"": 0.42}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.2, ""impact"": 0.2}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 38.1, ""shap_value"": 0.18, ""impact"": 0.18}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 26.4, ""shap_value"": -20.55, ""impact"": -20.55}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 859.0, ""shap_value"": -2.42, ""impact"": -2.42}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 27.0, ""shap_value"": -2.24, ""impact"": -2.24}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 26.0, ""shap_value"": -1.77, ""impact"": -1.77}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.71, ""shap_value"": -1.22, ""impact"": -1.22}]",60.24
2456,MAA_MARINA_BEACH,2026-09-24T04:00:00,2026-09-23T20:00:00,8,35.8,MODERATE,27.2,Monsoon Downpour,8,"[{""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 13.93, ""shap_value"": 2.2, ""impact"": 2.2}, {""feature_key"": ""weather_tourism_suppression"", ""feature_name"": ""Weather Tourist Dampening Index"", ""feature_value"": 1.76, ""shap_value"": 0.89, ""impact"": 0.89}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 4934.0, ""shap_value"": 0.85, ""impact"": 0.85}, {""feature_key"": ""is_rain"", ""feature_name"": ""Rain Weather Friction"", ""feature_value"": 1.0, ""shap_value"": 0.41, ""impact"": 0.41}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 31.17, ""shap_value"": 0.4, ""impact"": 0.4}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 27.3, ""shap_value"": -20.35, ""impact"": -20.35}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 922.0, ""shap_value"": -2.38, ""impact"": -2.38}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 32.9, ""shap_value"": -2.15, ""impact"": -2.15}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 27.9, ""shap_value"": -1.49, ""impact"": -1.49}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.5, ""shap_value"": -0.62, ""impact"": -0.62}]",60.24
2457,MAA_MARINA_BEACH,2026-09-24T05:00:00,2026-09-23T20:00:00,9,41.6,MODERATE,25.6,Monsoon Downpour,6,"[{""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 9.92, ""shap_value"": 2.66, ""impact"": 2.66}, {""feature_key"": ""weather_tourism_suppression"", ""feature_name"": ""Weather Tourist Dampening Index"", ""feature_value"": 1.76, ""shap_value"": 0.96, ""impact"": 0.96}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 5370.0, ""shap_value"": 0.84, ""impact"": 0.84}, {""feature_key"": ""is_rain"", ""feature_name"": ""Rain Weather Friction"", ""feature_value"": 1.0, ""shap_value"": 0.53, ""impact"": 0.53}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 29.3, ""shap_value"": 0.45, ""impact"": 0.45}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 29.9, ""shap_value"": -18.06, ""impact"": -18.06}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 35.8, ""shap_value"": -2.24, ""impact"": -2.24}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 28.4, ""shap_value"": -1.4, ""impact"": -1.4}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 1489.0, ""shap_value"": -0.54, ""impact"": -0.54}, {""feature_key"": ""transit_pressure_ratio"", ""feature_name"": ""Transit Demand-to-Supply Ratio"", ""feature_value"": 8.89, ""shap_value"": -0.48, ""impact"": -0.48}]",60.24
2458,MAA_MARINA_BEACH,2026-09-24T06:00:00,2026-09-23T20:00:00,10,59.1,MODERATE,28.9,Monsoon Downpour,6,"[{""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 7569.0, ""shap_value"": 2.65, ""impact"": 2.65}, {""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 13.58, ""shap_value"": 2.05, ""impact"": 2.05}, {""feature_key"": ""temp_c"", ""feature_name"": ""Ambient Temperature"", ""feature_value"": 28.9, ""shap_value"": 0.73, ""impact"": 0.73}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.0, ""shap_value"": 0.72, ""impact"": 0.72}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 6240.0, ""shap_value"": 0.53, ""impact"": 0.53}]","[{""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 41.6, ""shap_value"": -3.56, ""impact"": -3.56}, {""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 50.3, ""shap_value"": -3.1, ""impact"": -3.1}, {""feature_key"": ""transit_pressure_ratio"", ""feature_name"": ""Transit Demand-to-Supply Ratio"", ""feature_value"": 8.98, ""shap_value"": -0.75, ""impact"": -0.75}, {""feature_key"": ""scheduled_trips"", ""feature_name"": ""Transit Dispatch Frequency"", ""feature_value"": 6.0, ""shap_value"": -0.7, ""impact"": -0.7}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 15000.0, ""shap_value"": -0.61, ""impact"": -0.61}]",60.24
